"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
239,68,"ECU","Ecuador",6,"Cotopaxi",45,"Pangua",239,"Pinllopata","Parroquia","Parish",NA,NA
240,68,"ECU","Ecuador",6,"Cotopaxi",45,"Pangua",240,"Ramon Campaña","Parroquia","Parish",NA,NA
241,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",241,"Angamarca","Parroquia","Parish",NA,NA
242,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",242,"Guangaje","Parroquia","Parish",NA,NA
243,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",243,"La Victoria","Parroquia","Parish",NA,NA
244,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",244,"Pilalo","Parroquia","Parish",NA,NA
245,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",245,"Pujili","Parroquia","Parish",NA,NA
246,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",246,"Tingo","Parroquia","Parish",NA,NA
247,68,"ECU","Ecuador",6,"Cotopaxi",46,"Pujilí",247,"Zumbahua","Parroquia","Parish",NA,NA
248,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",248,"Antonio Jose Holguin","Parroquia","Parish",NA,NA
249,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",249,"Cusubamba","Parroquia","Parish",NA,NA
250,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",250,"Mulalillo","Parroquia","Parish",NA,NA
251,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",251,"Mulliquindil","Parroquia","Parish",NA,NA
252,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",252,"Pansaleo","Parroquia","Parish",NA,NA
253,68,"ECU","Ecuador",6,"Cotopaxi",47,"Salcedo",253,"San Miguel","Parroquia","Parish",NA,NA
254,68,"ECU","Ecuador",6,"Cotopaxi",48,"Saquisilí",254,"Canchagua","Parroquia","Parish",NA,NA
255,68,"ECU","Ecuador",6,"Cotopaxi",48,"Saquisilí",255,"Chantilin","Parroquia","Parish",NA,NA
256,68,"ECU","Ecuador",6,"Cotopaxi",48,"Saquisilí",256,"Cochapamba","Parroquia","Parish",NA,NA
257,68,"ECU","Ecuador",6,"Cotopaxi",48,"Saquisilí",257,"Saquisili","Parroquia","Parish",NA,NA
258,68,"ECU","Ecuador",6,"Cotopaxi",49,"Sigchos",258,"Chugchillan","Parroquia","Parish",NA,NA
259,68,"ECU","Ecuador",6,"Cotopaxi",49,"Sigchos",259,"Isinlivi","Parroquia","Parish",NA,NA
260,68,"ECU","Ecuador",6,"Cotopaxi",49,"Sigchos",260,"Las Pampas","Parroquia","Parish",NA,NA
261,68,"ECU","Ecuador",6,"Cotopaxi",49,"Sigchos",261,"Palo Quemado","Parroquia","Parish",NA,NA
262,68,"ECU","Ecuador",6,"Cotopaxi",49,"Sigchos",262,"Sigchos","Parroquia","Parish",NA,NA
263,68,"ECU","Ecuador",7,"El Oro",50,"Arenillas",263,"Arenillas","Parroquia","Parish",NA,NA
264,68,"ECU","Ecuador",7,"El Oro",50,"Arenillas",264,"Carcabon","Parroquia","Parish",NA,NA
265,68,"ECU","Ecuador",7,"El Oro",50,"Arenillas",265,"Chacras","Parroquia","Parish",NA,NA
266,68,"ECU","Ecuador",7,"El Oro",50,"Arenillas",266,"Palmales","Parroquia","Parish",NA,NA
267,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",267,"Ayapamba","Parroquia","Parish",NA,NA
268,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",268,"Cordoncillo","Parroquia","Parish",NA,NA
269,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",269,"Milagro","Parroquia","Parish",NA,NA
270,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",270,"Paccha","Parroquia","Parish",NA,NA
271,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",271,"San Jose","Parroquia","Parish",NA,NA
272,68,"ECU","Ecuador",7,"El Oro",51,"Atahualpa",272,"San Juan de Cerro Azul","Parroquia","Parish",NA,NA
273,68,"ECU","Ecuador",7,"El Oro",52,"Balsas",273,"Balsas","Parroquia","Parish",NA,NA
274,68,"ECU","Ecuador",7,"El Oro",52,"Balsas",274,"Bellamaria","Parroquia","Parish",NA,NA
275,68,"ECU","Ecuador",7,"El Oro",53,"Chilla",275,"Chilla","Parroquia","Parish",NA,NA
276,68,"ECU","Ecuador",7,"El Oro",54,"El Guabo",276,"Barbones","Parroquia","Parish",NA,NA
277,68,"ECU","Ecuador",7,"El Oro",54,"El Guabo",277,"El Guabo","Parroquia","Parish",NA,NA
278,68,"ECU","Ecuador",7,"El Oro",54,"El Guabo",278,"La Iberia","Parroquia","Parish",NA,NA
279,68,"ECU","Ecuador",7,"El Oro",54,"El Guabo",279,"Tendales","Parroquia","Parish",NA,NA
280,68,"ECU","Ecuador",7,"El Oro",55,"Huaquillas",280,"Huaquillas","Parroquia","Parish",NA,NA
281,68,"ECU","Ecuador",7,"El Oro",56,"Las Lajas",281,"El Paraiso","Parroquia","Parish",NA,NA
282,68,"ECU","Ecuador",7,"El Oro",56,"Las Lajas",282,"La Libertad","Parroquia","Parish",NA,NA
283,68,"ECU","Ecuador",7,"El Oro",56,"Las Lajas",283,"La Victoria","Parroquia","Parish",NA,NA
284,68,"ECU","Ecuador",7,"El Oro",56,"Las Lajas",284,"San Isidro","Parroquia","Parish",NA,NA
285,68,"ECU","Ecuador",7,"El Oro",57,"Machala",285,"El Cambio","Parroquia","Parish",NA,NA
286,68,"ECU","Ecuador",7,"El Oro",57,"Machala",286,"El Retiro","Parroquia","Parish",NA,NA
287,68,"ECU","Ecuador",7,"El Oro",57,"Machala",287,"Machala","Parroquia","Parish",NA,NA
288,68,"ECU","Ecuador",7,"El Oro",58,"Marcabelí",288,"El Ingenio","Parroquia","Parish",NA,NA
289,68,"ECU","Ecuador",7,"El Oro",58,"Marcabelí",289,"Marcabeli","Parroquia","Parish",NA,NA
290,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",290,"Buenavista","Parroquia","Parish",NA,NA
291,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",291,"Cañaquemada","Parroquia","Parish",NA,NA
292,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",292,"Casacay","Parroquia","Parish",NA,NA
293,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",293,"La Peaña","Parroquia","Parish",NA,NA
294,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",294,"Pasaje","Parroquia","Parish",NA,NA
295,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",295,"Progreso","Parroquia","Parish",NA,NA
296,68,"ECU","Ecuador",7,"El Oro",59,"Pasaje",296,"Uzhcurrumi","Parroquia","Parish",NA,NA
297,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",297,"Capiro","Parroquia","Parish",NA,NA
298,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",298,"La Bocana","Parroquia","Parish",NA,NA
299,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",299,"Moromoro","Parroquia","Parish",NA,NA
300,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",300,"Piñas","Parroquia","Parish",NA,NA
301,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",301,"Piedras","Parroquia","Parish",NA,NA
302,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",302,"San Roque","Parroquia","Parish",NA,NA
303,68,"ECU","Ecuador",7,"El Oro",60,"Piñas",303,"Saracay","Parroquia","Parish",NA,NA
304,68,"ECU","Ecuador",7,"El Oro",61,"Portovelo",304,"Curtincapa","Parroquia","Parish",NA,NA
305,68,"ECU","Ecuador",7,"El Oro",61,"Portovelo",305,"Morales","Parroquia","Parish",NA,NA
306,68,"ECU","Ecuador",7,"El Oro",61,"Portovelo",306,"Portovelo","Parroquia","Parish",NA,NA
307,68,"ECU","Ecuador",7,"El Oro",61,"Portovelo",307,"Salati","Parroquia","Parish",NA,NA
308,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",308,"Bellamaria","Parroquia","Parish",NA,NA
309,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",309,"Bellavista","Parroquia","Parish",NA,NA
310,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",310,"Jambeli","Parroquia","Parish",NA,NA
311,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",311,"La Avanzada","Parroquia","Parish",NA,NA
312,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",312,"La Victoria","Parroquia","Parish",NA,NA
313,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",313,"San Antonio","Parroquia","Parish",NA,NA
314,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",314,"Santa Rosa","Parroquia","Parish",NA,NA
315,68,"ECU","Ecuador",7,"El Oro",62,"Santa Rosa",315,"Torata","Parroquia","Parish",NA,NA
316,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",316,"Abañin","Parroquia","Parish",NA,NA
317,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",317,"Arcapamba","Parroquia","Parish",NA,NA
318,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",318,"Guanazan","Parroquia","Parish",NA,NA
319,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",319,"Guizhaguiña","Parroquia","Parish",NA,NA
320,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",320,"Huertas","Parroquia","Parish",NA,NA
321,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",321,"Malvas","Parroquia","Parish",NA,NA
322,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",322,"Muluncay Grande","Parroquia","Parish",NA,NA
323,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",323,"Salvias","Parroquia","Parish",NA,NA
324,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",324,"Sinsao","Parroquia","Parish",NA,NA
325,68,"ECU","Ecuador",7,"El Oro",63,"Zaruma",325,"Zaruma","Parroquia","Parish",NA,NA
326,68,"ECU","Ecuador",8,"Esmeraldas",64,"Atacames",326,"Atacames","Parroquia","Parish",NA,NA
327,68,"ECU","Ecuador",8,"Esmeraldas",64,"Atacames",327,"La Union","Parroquia","Parish",NA,NA
328,68,"ECU","Ecuador",8,"Esmeraldas",64,"Atacames",328,"Sua","Parroquia","Parish",NA,NA
329,68,"ECU","Ecuador",8,"Esmeraldas",64,"Atacames",329,"Tonchigue","Parroquia","Parish",NA,NA
330,68,"ECU","Ecuador",8,"Esmeraldas",64,"Atacames",330,"Tonsupa","Parroquia","Parish",NA,NA
331,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",331,"Anchayacu","Parroquia","Parish",NA,NA
332,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",332,"Atahualpa","Parroquia","Parish",NA,NA
333,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",333,"Borbon","Parroquia","Parish",NA,NA
334,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",334,"Colon Eloy del Maria","Parroquia","Parish",NA,NA
335,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",335,"La Tola","Parroquia","Parish",NA,NA
336,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",336,"Luis Vargas Torres","Parroquia","Parish",NA,NA
337,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",337,"Maldonado","Parroquia","Parish",NA,NA
338,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",338,"San Francisco de Onzole","Parroquia","Parish",NA,NA
339,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",339,"San Jose de Cayapas","Parroquia","Parish",NA,NA
340,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",340,"Santo Domingo de Onzole","Parroquia","Parish",NA,NA
341,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",341,"Selva Alegre","Parroquia","Parish",NA,NA
342,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",342,"Telembi","Parroquia","Parish",NA,NA
343,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",343,"Timbire","Parroquia","Parish",NA,NA
344,68,"ECU","Ecuador",8,"Esmeraldas",65,"Eloy Alfaro",344,"Valdez","Parroquia","Parish",NA,NA
345,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",345,"Camarones","Parroquia","Parish",NA,NA
346,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",346,"Chinca","Parroquia","Parish",NA,NA
347,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",347,"Chontaduro","Parroquia","Parish",NA,NA
348,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",348,"Chumunde","Parroquia","Parish",NA,NA
349,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",349,"Crnel. Carlos Concha Torres","Parroquia","Parish",NA,NA
350,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",350,"Esmeraldas","Parroquia","Parish",NA,NA
351,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",351,"Lagarto","Parroquia","Parish",NA,NA
352,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",352,"Majua","Parroquia","Parish",NA,NA
353,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",353,"Montalvo","Parroquia","Parish",NA,NA
354,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",354,"Rio Verde","Parroquia","Parish",NA,NA
355,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",355,"Rocafuerte","Parroquia","Parish",NA,NA
356,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",356,"San Mateo","Parroquia","Parish",NA,NA
357,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",357,"Tabiazo","Parroquia","Parish",NA,NA
358,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",358,"Tachina","Parroquia","Parish",NA,NA
359,68,"ECU","Ecuador",8,"Esmeraldas",66,"Esmeraldas",359,"Vuelta Larga","Parroquia","Parish",NA,NA
360,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",360,"Bolivar","Parroquia","Parish",NA,NA
361,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",361,"Daule","Parroquia","Parish",NA,NA
362,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",362,"Galera","Parroquia","Parish",NA,NA
363,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",363,"Muisne","Parroquia","Parish",NA,NA
364,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",364,"Quingue","Parroquia","Parish",NA,NA
365,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",365,"San Francisco","Parroquia","Parish",NA,NA
366,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",366,"San Gregorio","Parroquia","Parish",NA,NA
367,68,"ECU","Ecuador",8,"Esmeraldas",67,"Muisne",367,"San Jose de Chamanga","Parroquia","Parish",NA,NA
368,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",368,"Chura","Parroquia","Parish",NA,NA
369,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",369,"Cube","Parroquia","Parish",NA,NA
370,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",370,"La Union","Parroquia","Parish",NA,NA
371,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",371,"Malimpia","Parroquia","Parish",NA,NA
372,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",372,"Rosa Zarate","Parroquia","Parish",NA,NA
373,68,"ECU","Ecuador",8,"Esmeraldas",68,"Quinindé",373,"Viche","Parroquia","Parish",NA,NA
374,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",374,"5 de Junio","Parroquia","Parish",NA,NA
375,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",375,"Alto Tambo","Parroquia","Parish",NA,NA
376,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",376,"Ancon","Parroquia","Parish",NA,NA
377,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",377,"Calderon","Parroquia","Parish",NA,NA
378,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",378,"Carondelet","Parroquia","Parish",NA,NA
379,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",379,"Concepcion","Parroquia","Parish",NA,NA
380,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",380,"Mataje","Parroquia","Parish",NA,NA
381,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",381,"San Javier de Cachavi","Parroquia","Parish",NA,NA
382,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",382,"San Lorenzo","Parroquia","Parish",NA,NA
383,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",383,"Santa Rita","Parroquia","Parish",NA,NA
384,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",384,"Tambillo","Parroquia","Parish",NA,NA
385,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",385,"Tululbi","Parroquia","Parish",NA,NA
386,68,"ECU","Ecuador",8,"Esmeraldas",69,"San Lorenzo",386,"Urbina","Parroquia","Parish",NA,NA
387,68,"ECU","Ecuador",9,"Galápagos",70,"Isabela",387,NA,NA,NA,NA,NA
388,68,"ECU","Ecuador",9,"Galápagos",71,"San Cristóbal",388,NA,NA,NA,NA,NA
389,68,"ECU","Ecuador",9,"Galápagos",72,"Santa Cruz",389,NA,NA,NA,NA,NA
390,68,"ECU","Ecuador",10,"Guayas",73,"Alfredo Baquerizo Moreno",390,"Alfredo Baquerizo Moreno","Parroquia","Parish",NA,NA
391,68,"ECU","Ecuador",10,"Guayas",74,"Balao",391,"Balao","Parroquia","Parish",NA,NA
392,68,"ECU","Ecuador",10,"Guayas",75,"Balzar",392,"Balzar","Parroquia","Parish",NA,NA
393,68,"ECU","Ecuador",10,"Guayas",76,"Colimes",393,"Colimes","Parroquia","Parish",NA,NA
394,68,"ECU","Ecuador",10,"Guayas",77,"Coronel Marcelino Maridueña",394,"Crnel. Marcelino Maridueña","Parroquia","Parish",NA,NA
395,68,"ECU","Ecuador",10,"Guayas",77,"Coronel Marcelino Maridueña",395,"El Triunfo","Parroquia","Parish",NA,NA
396,68,"ECU","Ecuador",10,"Guayas",78,"Daule",396,"Daule","Parroquia","Parish",NA,NA
397,68,"ECU","Ecuador",10,"Guayas",78,"Daule",397,"Juan Bautista Aguirre","Parroquia","Parish",NA,NA
398,68,"ECU","Ecuador",10,"Guayas",78,"Daule",398,"Laurel","Parroquia","Parish",NA,NA
399,68,"ECU","Ecuador",10,"Guayas",78,"Daule",399,"Limonal","Parroquia","Parish",NA,NA
400,68,"ECU","Ecuador",10,"Guayas",78,"Daule",400,"Los Lojas","Parroquia","Parish",NA,NA
401,68,"ECU","Ecuador",10,"Guayas",79,"Durán",401,"Eloy Alfaro","Parroquia","Parish",NA,NA
402,68,"ECU","Ecuador",10,"Guayas",80,"El Empalme",402,"El Rosario","Parroquia","Parish",NA,NA
403,68,"ECU","Ecuador",10,"Guayas",80,"El Empalme",403,"Guayas","Parroquia","Parish",NA,NA
404,68,"ECU","Ecuador",10,"Guayas",80,"El Empalme",404,"Velasco Ibarra","Parroquia","Parish",NA,NA
405,68,"ECU","Ecuador",10,"Guayas",81,"General Antonio Elizalde",405,"Gnral. Antonio Elizalde","Parroquia","Parish",NA,NA
406,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",406,"Guayaquil","Parroquia","Parish",NA,NA
407,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",407,"Juan Gomez Rendon","Parroquia","Parish",NA,NA
408,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",408,"Morro","Parroquia","Parish",NA,NA
409,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",409,"Posorja","Parroquia","Parish",NA,NA
410,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",410,"Puna","Parroquia","Parish",NA,NA
411,68,"ECU","Ecuador",10,"Guayas",82,"Guayaquil",411,"Tenguel","Parroquia","Parish",NA,NA
412,68,"ECU","Ecuador",10,"Guayas",83,"Lomas de Sargentillo",412,"Isidro Ayora","Parroquia","Parish",NA,NA
413,68,"ECU","Ecuador",10,"Guayas",83,"Lomas de Sargentillo",413,"Lomas de Sargentillo","Parroquia","Parish",NA,NA
414,68,"ECU","Ecuador",10,"Guayas",84,"Milagro",414,"Chobo","Parroquia","Parish",NA,NA
415,68,"ECU","Ecuador",10,"Guayas",84,"Milagro",415,"Mariscal Sucre","Parroquia","Parish",NA,NA
416,68,"ECU","Ecuador",10,"Guayas",84,"Milagro",416,"Milagro","Parroquia","Parish",NA,NA
417,68,"ECU","Ecuador",10,"Guayas",84,"Milagro",417,"Roberto Astudillo","Parroquia","Parish",NA,NA
418,68,"ECU","Ecuador",10,"Guayas",85,"Naranjal",418,"Jesus Maria","Parroquia","Parish",NA,NA
419,68,"ECU","Ecuador",10,"Guayas",85,"Naranjal",419,"Naranjal","Parroquia","Parish",NA,NA
420,68,"ECU","Ecuador",10,"Guayas",85,"Naranjal",420,"San Carlos","Parroquia","Parish",NA,NA
421,68,"ECU","Ecuador",10,"Guayas",85,"Naranjal",421,"Santa Rosa de Flandes","Parroquia","Parish",NA,NA
422,68,"ECU","Ecuador",10,"Guayas",85,"Naranjal",422,"Taura","Parroquia","Parish",NA,NA
423,68,"ECU","Ecuador",10,"Guayas",86,"Naranjito",423,"Naranjito","Parroquia","Parish",NA,NA
424,68,"ECU","Ecuador",10,"Guayas",87,"Nobol",424,"Narcisa de Jesus","Parroquia","Parish",NA,NA
425,68,"ECU","Ecuador",10,"Guayas",88,"Palestina",425,"Palestina","Parroquia","Parish",NA,NA
426,68,"ECU","Ecuador",10,"Guayas",89,"Pedro Carbo",426,"Pedro Carbo","Parroquia","Parish",NA,NA
427,68,"ECU","Ecuador",10,"Guayas",89,"Pedro Carbo",427,"Sabanilla","Parroquia","Parish",NA,NA
428,68,"ECU","Ecuador",10,"Guayas",89,"Pedro Carbo",428,"Valle de la Virgen","Parroquia","Parish",NA,NA
429,68,"ECU","Ecuador",10,"Guayas",90,"Playas",429,"General Villamil","Parroquia","Parish",NA,NA
430,68,"ECU","Ecuador",10,"Guayas",91,"Samborondón",430,"Samborondon","Parroquia","Parish",NA,NA
431,68,"ECU","Ecuador",10,"Guayas",91,"Samborondón",431,"Tarifa","Parroquia","Parish",NA,NA
432,68,"ECU","Ecuador",10,"Guayas",92,"San Jacinto de Yaguac",432,"Gral. Pedro J. Montero","Parroquia","Parish",NA,NA
433,68,"ECU","Ecuador",10,"Guayas",92,"San Jacinto de Yaguac",433,"San Jacinto de Yaguachi","Parroquia","Parish",NA,NA
434,68,"ECU","Ecuador",10,"Guayas",92,"San Jacinto de Yaguac",434,"Virgen de Fatima","Parroquia","Parish",NA,NA
435,68,"ECU","Ecuador",10,"Guayas",92,"San Jacinto de Yaguac",435,"Yaguachi Viejo","Parroquia","Parish",NA,NA
436,68,"ECU","Ecuador",10,"Guayas",93,"Santa Lucia",436,"Santa Lucia","Parroquia","Parish",NA,NA
437,68,"ECU","Ecuador",10,"Guayas",94,"Simon Bolivar",437,"Crnel. Lorenzo de Garaicoa","Parroquia","Parish",NA,NA
438,68,"ECU","Ecuador",10,"Guayas",94,"Simon Bolivar",438,"Simon Bolivar","Parroquia","Parish",NA,NA
439,68,"ECU","Ecuador",10,"Guayas",95,"Urbina Jado",439,"El Salitre","Parroquia","Parish",NA,NA
440,68,"ECU","Ecuador",10,"Guayas",95,"Urbina Jado",440,"Gral. Vernaza","Parroquia","Parish",NA,NA
441,68,"ECU","Ecuador",10,"Guayas",95,"Urbina Jado",441,"Junquillal","Parroquia","Parish",NA,NA
442,68,"ECU","Ecuador",10,"Guayas",95,"Urbina Jado",442,"La Victoria","Parroquia","Parish",NA,NA
443,68,"ECU","Ecuador",11,"Imbabura",96,"Antonio Ante",443,"Atuntaqui","Parroquia","Parish",NA,NA
444,68,"ECU","Ecuador",11,"Imbabura",96,"Antonio Ante",444,"Imbaya","Parroquia","Parish",NA,NA
445,68,"ECU","Ecuador",11,"Imbabura",96,"Antonio Ante",445,"San Fco. de Natabuela","Parroquia","Parish",NA,NA
446,68,"ECU","Ecuador",11,"Imbabura",96,"Antonio Ante",446,"San Jose de Chaltura","Parroquia","Parish",NA,NA
447,68,"ECU","Ecuador",11,"Imbabura",96,"Antonio Ante",447,"San Roque","Parroquia","Parish",NA,NA
448,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",448,"6 de Julio de Cuellaje","Parroquia","Parish",NA,NA
449,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",449,"Apuela","Parroquia","Parish",NA,NA
450,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",450,"Cotacachi","Parroquia","Parish",NA,NA
451,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",451,"Garcia Moreno","Parroquia","Parish",NA,NA
452,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",452,"Imantag","Parroquia","Parish",NA,NA
453,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",453,"Peñaherrera","Parroquia","Parish",NA,NA
454,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",454,"Plaza Gutierrez","Parroquia","Parish",NA,NA
455,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",455,"Quiroga","Parroquia","Parish",NA,NA
456,68,"ECU","Ecuador",11,"Imbabura",97,"Cotacachi",456,"Vacas Galindo","Parroquia","Parish",NA,NA
457,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",457,"Ambuqui","Parroquia","Parish",NA,NA
458,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",458,"Angochagua","Parroquia","Parish",NA,NA
459,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",459,"Carolina","Parroquia","Parish",NA,NA
460,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",460,"Ibarra","Parroquia","Parish",NA,NA
461,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",461,"La Esperanza","Parroquia","Parish",NA,NA
462,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",462,"Lita","Parroquia","Parish",NA,NA
463,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",463,"Salinas","Parroquia","Parish",NA,NA
464,68,"ECU","Ecuador",11,"Imbabura",98,"Ibarra",464,"San Antonio","Parroquia","Parish",NA,NA
465,68,"ECU","Ecuador",11,"Imbabura",99,"No Delimitado",465,"Las Golondrinas","Parroquia","Parish",NA,NA
466,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",466,"Doctor Miguel Egas","Parroquia","Parish",NA,NA
467,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",467,"Eugenio Espejo","Parroquia","Parish",NA,NA
468,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",468,"Gonzalez Suarez","Parroquia","Parish",NA,NA
469,68,"ECU","Ecuador",11,"Imbabura",100,"Otavalo",469,"Otavalo","Parroquia","Parish",NA,NA
